neo4j_id,type
18111,Protein
18112,Pathway
18113,Pathway
18114,Protein
18115,Protein
18116,Protein
18117,Pathway
18118,Pathway
18119,Pathway
18120,Pathway
18121,Pathway
18122,Pathway
18123,Protein
18124,Pathway
18125,Pathway
18126,Pathway
18127,Protein
18128,Protein
18129,Protein
18130,Protein
18131,Pathway
18132,Pathway
18133,Pathway
18134,Pathway
18135,Pathway
18136,Pathway
18137,Pathway
18138,Pathway
18139,Pathway
18140,Pathway
18141,Pathway
18142,Pathway
18143,Pathway
18144,Pathway
18145,Pathway
18146,Pathway
18147,Pathway
18148,Pathway
18149,Pathway
18150,Pathway
18151,Protein
18152,Protein
18153,Protein
18154,Protein
18155,Pathway
18156,Pathway
18157,Pathway
18158,Pathway
18159,Pathway
18160,Protein
18161,Protein
18162,Pathway
18163,Protein
18164,Protein
18165,Protein
18166,Protein
18167,Protein
18168,Protein
18169,Pathway
18170,Pathway
18171,Pathway
18172,Protein
18173,Protein
18174,Pathway
18175,Protein
18176,Protein
18177,Protein
18178,Protein
18179,Protein
18180,Protein
18181,Protein
18182,Protein
18183,Protein
18184,Pathway
18185,Pathway
18186,Protein
18187,Protein
18188,Pathway
18189,Pathway
18190,Protein
18191,Protein
18192,Pathway
18193,Pathway
18194,Protein
18195,Pathway
18196,Pathway
18197,Protein
18198,Protein
18199,Protein
18200,Protein
18201,Protein
18202,Protein
18203,Protein
18204,Protein
18205,Pathway
18206,Pathway
18207,Protein
18208,Pathway
18209,Pathway
18210,Protein
18211,Pathway
18212,Pathway
18213,Pathway
18214,Pathway
18215,Pathway
18216,Protein
18217,Pathway
18218,Pathway
18219,Pathway
18220,Pathway
18221,Pathway
18222,Protein
18223,Protein
18224,Protein
18225,Protein
18226,Protein
18227,Protein
18228,Protein
18229,Protein
18230,Protein
18231,Protein
18232,Protein
18233,Protein
18234,Protein
18235,Protein
18236,Pathway
18237,Pathway
18238,Protein
18239,Protein
18240,Protein
18241,Protein
18242,Protein
18243,Pathway
18244,Pathway
18245,Protein
18246,Pathway
18247,Protein
18248,Protein
18249,Pathway
18250,Protein
18251,Pathway
18252,Protein
18253,Pathway
18254,Protein
18255,Pathway
18256,Protein
18257,Protein
18258,Protein
18259,Pathway
18260,Protein
18261,Protein
18262,Protein
18263,Pathway
18264,Pathway
18265,Pathway
18266,Pathway
18267,Pathway
18268,Pathway
18269,Protein
18270,Protein
18271,Protein
18272,Protein
18273,Protein
18274,Protein
18275,Pathway
18276,Protein
18277,Protein
18278,Pathway
18279,Protein
18280,Protein
18281,Pathway
18282,Protein
18283,Protein
18284,Pathway
18285,Protein
18286,Protein
18287,Protein
18288,Protein
18289,Protein
18290,Protein
18291,Pathway
18292,Protein
18293,Protein
18294,Protein
18295,Protein
18296,Protein
18297,Pathway
18298,Protein
18299,Protein
18300,Protein
18301,Protein
18302,Pathway
18303,Protein
18304,Pathway
18305,Protein
18306,Pathway
18307,Pathway
18308,Protein
18309,Pathway
18310,Protein
18311,Protein
18312,Pathway
18313,Protein
18314,Protein
18315,Protein
18316,Protein
18317,Protein
18318,Protein
18319,Protein
18320,Protein
18321,Protein
18322,Protein
18323,Pathway
18324,Protein
18325,Protein
18326,Protein
18327,Protein
18328,Protein
18329,Protein
18330,Protein
18331,Protein
18332,Protein
18333,Protein
18334,Protein
18335,Protein
18336,Protein
18337,Protein
18338,Protein
18339,Pathway
18340,Pathway
18341,Protein
18342,Protein
18343,Pathway
18344,Protein
18345,Protein
18346,Protein
18347,Protein
18348,Pathway
18349,Protein
18350,Protein
18351,Pathway
18352,Protein
18353,Protein
18354,Protein
18355,Protein
18356,Pathway
18357,Pathway
18358,Protein
18359,Protein
18360,Protein
18361,Protein
18362,Protein
18363,Protein
18364,Protein
18365,Protein
18366,Pathway
18367,Pathway
18368,Pathway
18369,Pathway
18370,Protein
18371,Protein
18372,Protein
18373,Pathway
18374,Pathway
18375,Pathway
18376,Pathway
18377,Protein
18378,Protein
18379,Pathway
18380,Pathway
18381,Protein
18382,Protein
18383,Protein
18384,Protein
18385,Protein
18386,Pathway
18387,Protein
18388,Protein
18389,Protein
18390,Protein
18391,Protein
18392,Protein
18393,Protein
18394,Protein
18395,Protein
18396,Protein
18397,Protein
18398,Protein
18399,Protein
18400,Protein
18401,Protein
18402,Protein
18403,Protein
18404,Protein
18405,Protein
18406,Protein
18407,Protein
18408,Protein
18409,Protein
18410,Protein
18411,Protein
18412,Protein
18413,Protein
18414,Protein
18415,Protein
18416,Protein
18417,Protein
18418,Protein
18419,Protein
18420,Protein
18421,Protein
18422,Protein
18423,Protein
18424,Protein
18425,Protein
18426,Protein
18427,Protein
18428,Protein
18429,Protein
18430,Protein
18431,Protein
18432,Protein
18433,Protein
18434,Protein
18435,Protein
18436,Protein
18437,Protein
18438,Protein
18439,Protein
18440,Protein
18441,Protein
18442,Protein
18443,Pathway
18444,Pathway
18445,Pathway
18446,Pathway
18447,Pathway
18448,Protein
18449,Protein
18450,Protein
18451,Protein
18452,Protein
18453,Protein
18454,Protein
18455,Protein
18456,Protein
18457,Protein
18458,Pathway
18459,Pathway
18460,Pathway
18461,Pathway
18462,Pathway
18463,Pathway
18464,Pathway
18465,Pathway
18466,Protein
18467,Protein
18468,Protein
18469,Pathway
18470,Protein
18471,Protein
18472,Protein
18473,Pathway
18474,Pathway
18475,Protein
18476,Pathway
18477,Pathway
18478,Protein
18479,Protein
18480,Protein
18481,Protein
18482,Protein
18483,Pathway
18484,Pathway
18485,Pathway
18486,Protein
18487,Protein
18488,Protein
18489,Protein
18490,Protein
18491,Protein
18492,Pathway
18493,Pathway
18494,Protein
18495,Protein
18496,Protein
18497,Pathway
18498,Pathway
18499,Pathway
18500,Protein
18501,Protein
18502,Protein
18503,Protein
18504,Protein
18505,Pathway
18506,Protein
18507,Protein
18508,Protein
18509,Protein
18510,Protein
18511,Protein
18512,Protein
18513,Protein
18514,Protein
18515,Protein
18516,Protein
18517,Pathway
18518,Pathway
18519,Protein
18520,Pathway
18521,Pathway
18522,Protein
18523,Protein
18524,Protein
18525,Pathway
18526,Protein
18527,Protein
18528,Protein
18529,Protein
18530,Pathway
18531,Pathway
18532,Protein
18533,Pathway
18534,Protein
18535,Protein
18536,Protein
18537,Protein
18538,Protein
18539,Protein
18540,Pathway
18541,Pathway
18542,Protein
18543,Protein
18544,Pathway
18545,Pathway
18546,Pathway
18547,Protein
18548,Protein
18549,Protein
18550,Pathway
18551,Protein
18552,Protein
18553,Pathway
18554,Pathway
18555,Protein
18556,Protein
18557,Pathway
18558,Pathway
18559,Protein
18560,Protein
18561,Pathway
18562,Pathway
18563,Protein
18564,Protein
18565,Protein
18566,Protein
18567,Protein
18568,Protein
18569,Pathway
18570,Pathway
18571,Protein
18572,Protein
18573,Protein
18574,Protein
18575,Protein
18576,Protein
18577,Protein
18578,Protein
18579,Pathway
18580,Protein
18581,Protein
18582,Protein
18583,Protein
18584,Protein
18585,Pathway
18586,Protein
18587,Pathway
18588,Pathway
18589,Protein
18590,Protein
18591,Protein
18592,Protein
18593,Protein
18594,Protein
18595,Protein
18596,Protein
18597,Protein
18598,Protein
18599,Pathway
18600,Protein
18601,Protein
18602,Protein
18603,Protein
18604,Pathway
18605,Protein
18606,Protein
18607,Protein
18608,Protein
18609,Protein
18610,Protein
18611,Pathway
18612,Protein
18613,Protein
18614,Protein
18615,Protein
18616,Protein
18617,Protein
18618,Protein
18619,Pathway
18620,Protein
18621,Protein
18622,Protein
18623,Protein
18624,Protein
18625,Protein
18626,Pathway
18627,Pathway
18628,Protein
18629,Protein
18630,Protein
18631,Protein
18632,Pathway
18633,Pathway
18634,Protein
18635,Protein
18636,Protein
18637,Protein
18638,Protein
18639,Protein
18640,Protein
18641,Protein
18642,Pathway
18643,Protein
18644,Protein
18645,Pathway
18646,Pathway
18647,Protein
18648,Protein
18649,Protein
18650,Protein
18651,Pathway
18652,Protein
18653,Protein
18654,Protein
18655,Protein
18656,Protein
18657,Pathway
18658,Pathway
18659,Pathway
18660,Pathway
18661,Pathway
18662,Pathway
18663,Protein
18664,Protein
18665,Protein
18666,Protein
18667,Protein
18668,Protein
18669,Protein
18670,Protein
18671,Protein
18672,Protein
18673,Protein
18674,Protein
18675,Pathway
18676,Protein
18677,Protein
18678,Protein
18679,Protein
18680,Protein
18681,Protein
18682,Protein
18683,Protein
18684,Protein
18685,Protein
18686,Protein
18687,Protein
18688,Protein
18689,Protein
18690,Protein
18691,Protein
18692,Protein
18693,Protein
18694,Protein
18695,Protein
18696,Pathway
18697,Protein
18698,Protein
18699,Protein
18700,Protein
18701,Protein
18702,Protein
18703,Protein
18704,Protein
18705,Protein
18706,Protein
18707,Protein
18708,Protein
18709,Protein
18710,Protein
18711,Protein
18712,Protein
18713,Protein
18714,Protein
18715,Protein
18716,Protein
18717,Protein
18718,Protein
18719,Protein
18720,Protein
18721,Protein
18722,Protein
18723,Protein
18724,Protein
18725,Protein
18726,Pathway
18727,Protein
18728,Protein
18729,Protein
18730,Protein
18731,Protein
18732,Protein
18733,Protein
18734,Protein
18735,Protein
18736,Protein
18737,Protein
18738,Protein
18739,Protein
18740,Protein
18741,Protein
18742,Protein
18743,Protein
18744,Protein
18745,Protein
18746,Protein
18747,Protein
18748,Protein
18749,Protein
18750,Protein
18751,Protein
18752,Protein
18753,Protein
18754,Protein
18755,Protein
18756,Protein
18757,Protein
18758,Protein
18759,Protein
18760,Protein
18761,Protein
18762,Protein
18763,Protein
18764,Protein
18765,Pathway
18766,Protein
18767,Protein
18768,Protein
18769,Protein
18770,Protein
18771,Protein
18772,Protein
18773,Protein
18774,Pathway
18775,Protein
18776,Protein
18777,Pathway
18778,Protein
18779,Protein
18780,Protein
18781,Protein
18782,Protein
18783,Protein
18784,Protein
18785,Protein
18786,Protein
18787,Protein
18788,Protein
18789,Protein
18790,Protein
18791,Protein
18792,Protein
18793,Protein
18794,Protein
18795,Pathway
18796,Protein
18797,Protein
18798,Protein
18799,Protein
18800,Protein
18801,Protein
18802,Protein
18803,Protein
18804,Protein
18805,Protein
18806,Protein
18807,Protein
18808,Protein
18809,Protein
18810,Protein
18811,Protein
18812,Protein
18813,Pathway
18814,Protein
18815,Protein
18816,Protein
18817,Protein
18818,Protein
18819,Protein
18820,Protein
18821,Protein
18822,Protein
18823,Protein
18824,Protein
18825,Protein
18826,Protein
18827,Protein
18828,Protein
18829,Protein
18830,Protein
18831,Protein
18832,Protein
18833,Protein
18834,Protein
18835,Pathway
18836,Protein
18837,Protein
18838,Protein
18839,Protein
18840,Protein
18841,Protein
18842,Protein
18843,Protein
18844,Protein
18845,Protein
18846,Protein
18847,Protein
18848,Protein
18849,Protein
18850,Pathway
18851,Pathway
18852,Protein
18853,Protein
18854,Protein
18855,Protein
18856,Protein
18857,Protein
18858,Protein
18859,Protein
18860,Protein
18861,Protein
18862,Protein
18863,Pathway
18864,Protein
18865,Protein
18866,Pathway
18867,Protein
18868,Protein
18869,Protein
18870,Protein
18871,Protein
18872,Protein
18873,Protein
18874,Protein
18875,Protein
18876,Protein
18877,Protein
18878,Protein
18879,Protein
18880,Protein
18881,Protein
18882,Protein
18883,Protein
18884,Protein
18885,Protein
18886,Protein
18887,Protein
18888,Pathway
18889,Protein
18890,Pathway
18891,Protein
18892,Protein
18893,Protein
18894,Protein
18895,Protein
18896,Protein
18897,Protein
18898,Protein
18899,Protein
18900,Protein
18901,Protein
18902,Protein
18903,Protein
18904,Protein
18905,Protein
18906,Protein
18907,Protein
18908,Protein
18909,Protein
18910,Protein
18911,Protein
18912,Protein
18913,Protein
18914,Protein
18915,Protein
18916,Protein
18917,Protein
18918,Protein
18919,Protein
18920,Protein
18921,Protein
18922,Protein
18923,Protein
18924,Protein
18925,Protein
18926,Protein
18927,Protein
18928,Protein
18929,Protein
18930,Protein
18931,Protein
18932,Protein
18933,Protein
18934,Protein
18935,Protein
18936,Protein
18937,Protein
18938,Protein
18939,Protein
18940,Protein
18941,Protein
18942,Protein
18943,Protein
18944,Protein
18945,Protein
18946,Protein
18947,Protein
18948,Protein
18949,Protein
18950,Protein
18951,Protein
18952,Protein
18953,Protein
18954,Protein
18955,Protein
18956,Protein
18957,Protein
18958,Protein
18959,Protein
18960,Protein
18961,Protein
18962,Protein
18963,Protein
18964,Protein
18965,Protein
18966,Protein
18967,Protein
18968,Protein
18969,Protein
18970,Protein
18971,Protein
18972,Protein
18973,Protein
18974,Protein
18975,Protein
18976,Protein
18977,Protein
18978,Protein
18979,Protein
18980,Protein
18981,Protein
18982,Protein
18983,Protein
18984,Protein
18985,Protein
18986,Protein
18987,Protein
18988,Protein
18989,Protein
18990,Protein
18991,Protein
18992,Protein
18993,Protein
18994,Protein
18995,Protein
18996,Protein
18997,Protein
18998,Protein
18999,Pathway
19000,Protein
19001,Protein
19002,Protein
19003,Protein
19004,Protein
19005,Pathway
19006,Pathway
19007,Protein
19008,Protein
19009,Protein
19010,Protein
19011,Protein
19012,Protein
19013,Protein
19014,Protein
19015,Protein
19016,Protein
19017,Protein
19018,Protein
19019,Protein
19020,Pathway
19021,Protein
19022,Protein
19023,Protein
19024,Protein
19025,Protein
19026,Protein
19027,Protein
19028,Protein
19029,Protein
19030,Protein
19031,Protein
19032,Protein
19033,Protein
19034,Protein
19035,Protein
19036,Protein
19037,Protein
19038,Protein
19039,Protein
19040,Protein
19041,Protein
19042,Pathway
19043,Protein
19044,Protein
19045,Protein
19046,Protein
19047,Protein
19048,Protein
19049,Protein
19050,Protein
19051,Protein
19052,Protein
19053,Protein
19054,Protein
19055,Protein
19056,Protein
19057,Protein
19058,Protein
19059,Protein
19060,Protein
19061,Protein
19062,Protein
19063,Protein
19064,Protein
19065,Pathway
19066,Pathway
19067,Protein
19068,Protein
19069,Pathway
19070,Protein
19071,Protein
19072,Protein
19073,Protein
19074,Protein
19075,Protein
19076,Protein
19077,Pathway
19078,Protein
19079,Protein
19080,Protein
19081,Protein
19082,Protein
19083,Protein
19084,Protein
19085,Protein
19086,Pathway
19087,Protein
19088,Protein
19089,Protein
19090,Protein
19091,Protein
19092,Protein
19093,Protein
19094,Protein
19095,Protein
19096,Protein
19097,Protein
19098,Protein
19099,Protein
19100,Protein
19101,Pathway
19102,Protein
19103,Protein
19104,Protein
19105,Protein
19106,Protein
19107,Protein
19108,Protein
19109,Protein
19110,Protein
19111,Protein
19112,Protein
19113,Protein
19114,Protein
19115,Protein
19116,Protein
19117,Protein
19118,Pathway
19119,Protein
19120,Protein
19121,Protein
19122,Protein
19123,Protein
19124,Protein
19125,Protein
19126,Pathway
19127,Protein
19128,Protein
19129,Protein
19130,Protein
19131,Protein
19132,Protein
19133,Protein
19134,Protein
19135,Protein
19136,Protein
19137,Protein
19138,Protein
19139,Protein
19140,Protein
19141,Protein
19142,Pathway
19143,Protein
19144,Protein
19145,Protein
19146,Protein
19147,Protein
19148,Protein
19149,Protein
19150,Protein
19151,Protein
19152,Protein
19153,Protein
19154,Protein
19155,Protein
19156,Pathway
19157,Protein
19158,Protein
19159,Protein
19160,Protein
19161,Pathway
19162,Protein
19163,Protein
19164,Protein
19165,Protein
19166,Protein
19167,Protein
19168,Protein
19169,Protein
19170,Protein
19171,Protein
19172,Protein
19173,Protein
19174,Protein
19175,Protein
19176,Protein
19177,Protein
19178,Protein
19179,Protein
19180,Protein
19181,Protein
19182,Protein
19183,Protein
19184,Protein
19185,Protein
19186,Protein
19187,Protein
19188,Protein
19189,Protein
19190,Protein
19191,Protein
19192,Protein
19193,Protein
19194,Protein
19195,Protein
19196,Protein
19197,Protein
19198,Protein
19199,Protein
19200,Protein
19201,Protein
19202,Protein
19203,Protein
19204,Protein
19205,Protein
19206,Protein
19207,Protein
19208,Protein
19209,Protein
19210,Protein
19211,Protein
19212,Protein
19213,Protein
19214,Protein
19215,Protein
19216,Protein
19217,Protein
19218,Protein
19219,Pathway
19220,Protein
19221,Protein
19222,Protein
19223,Protein
19224,Protein
19225,Protein
19226,Protein
19227,Protein
19228,Protein
19229,Protein
19230,Protein
19231,Protein
19232,Protein
19233,Pathway
19234,Protein
19235,Protein
19236,Protein
19237,Protein
19238,Protein
19239,Protein
19240,Protein
19241,Protein
19242,Protein
19243,Protein
19244,Protein
19245,Protein
19246,Protein
19247,Protein
19248,Protein
19249,Protein
19250,Protein
19251,Protein
19252,Protein
19253,Protein
19254,Protein
19255,Protein
19256,Protein
19257,Protein
19258,Protein
19259,Protein
19260,Protein
19261,Protein
19262,Protein
19263,Protein
19264,Pathway
19265,Protein
19266,Protein
19267,Pathway
19268,Protein
19269,Protein
19270,Protein
19271,Protein
19272,Protein
19273,Protein
19274,Pathway
19275,Protein
19276,Protein
19277,Protein
19278,Protein
19279,Protein
19280,Protein
19281,Protein
19282,Protein
19283,Protein
19284,Protein
19285,Protein
19286,Protein
19287,Protein
19288,Protein
19289,Protein
19290,Protein
19291,Protein
19292,Protein
19293,Protein
19294,Protein
19295,Protein
19296,Protein
19297,Protein
19298,Protein
19299,Protein
19300,Protein
19301,Protein
19302,Pathway
19303,Protein
19304,Protein
19305,Protein
19306,Protein
19307,Protein
19308,Protein
19309,Protein
19310,Protein
19311,Protein
19312,Protein
19313,Protein
19314,Pathway
19315,Protein
19316,Protein
19317,Protein
19318,Protein
19319,Protein
19320,Protein
19321,Protein
19322,Protein
19323,Protein
19324,Protein
19325,Protein
19326,Protein
19327,Protein
19328,Protein
19329,Protein
19330,Protein
19331,Protein
19332,Protein
19333,Protein
19334,Protein
19335,Protein
19336,Protein
19337,Protein
19338,Protein
19339,Protein
19340,Protein
19341,Protein
19342,Protein
19343,Protein
19344,Protein
19345,Protein
19346,Protein
19347,Protein
19348,Protein
19349,Protein
19350,Protein
19351,Protein
19352,Protein
19353,Protein
19354,Protein
19355,Protein
19356,Protein
19357,Protein
19358,Protein
19359,Protein
19360,Protein
19361,Protein
19362,Protein
19363,Protein
19364,Protein
19365,Protein
19366,Protein
19367,Protein
19368,Protein
19369,Protein
19370,Protein
19371,Pathway
19372,Protein
19373,Protein
19374,Protein
19375,Protein
19376,Protein
19377,Protein
19378,Protein
19379,Protein
19380,Protein
19381,Pathway
19382,Protein
19383,Protein
19384,Protein
19385,Protein
19386,Protein
19387,Protein
19388,Protein
19389,Protein
19390,Protein
19391,Protein
19392,Protein
19393,Protein
19394,Protein
19395,Protein
19396,Protein
19397,Pathway
19398,Protein
19399,Pathway
19400,Protein
19401,Pathway
19402,Protein
19403,Protein
19404,Protein
19405,Protein
19406,Protein
19407,Protein
19408,Protein
19409,Protein
19410,Protein
19411,Protein
19412,Protein
19413,Protein
19414,Protein
19415,Protein
19416,Protein
19417,Protein
19418,Protein
19419,Protein
19420,Protein
19421,Protein
19422,Protein
19423,Protein
19424,Protein
19425,Protein
19426,Protein
19427,Protein
19428,Protein
19429,Protein
19430,Protein
19431,Protein
19432,Protein
19433,Protein
19434,Protein
19435,Pathway
19436,Protein
19437,Protein
19438,Protein
19439,Protein
19440,Protein
19441,Protein
19442,Pathway
19443,Protein
19444,Protein
19445,Protein
19446,Protein
19447,Pathway
19448,Protein
19449,Protein
19450,Protein
19451,Protein
19452,Protein
19453,Protein
19454,Protein
19455,Protein
19456,Protein
19457,Protein
19458,Protein
19459,Pathway
19460,Protein
19461,Protein
19462,Protein
19463,Protein
19464,Protein
19465,Protein
19466,Protein
19467,Protein
19468,Protein
19469,Pathway
19470,Protein
19471,Pathway
19472,Protein
19473,Protein
19474,Protein
19475,Protein
19476,Protein
19477,Protein
19478,Protein
19479,Protein
19480,Protein
19481,Protein
19482,Protein
19483,Protein
19484,Protein
19485,Protein
19486,Protein
19487,Protein
19488,Protein
19489,Protein
19490,Protein
19491,Protein
19492,Protein
19493,Protein
19494,Protein
19495,Protein
19496,Protein
19497,Protein
19498,Protein
19499,Protein
19500,Protein
19501,Protein
19502,Protein
19503,Protein
19504,Protein
19505,Pathway
19506,Pathway
19507,Protein
19508,Protein
19509,Protein
19510,Protein
19511,Protein
19512,Protein
19513,Protein
19514,Protein
19515,Protein
